index,user_id,user_gender,user_age,item_code,category,sub1_category,sub2_category,item_brand,buy_price,buy_count,sub1_counts,sub1_rank,sub2_counts,sub2_rank
657,3928213,F,40,710033,건강식품,영양제,기타영양제,세노비스,49000,1,11216,2.0,2331,8.0
658,3767886,F,50,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
659,6160699,F,30,4075,건강식품,영양제,엽산/철분,솔가,45700,1,11216,2.0,105,44.0
660,3794457,F,50,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
661,4469725,F,40,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
662,4469725,F,40,599040,건강식품,영양제,종합영양제,센트룸,48000,1,11216,2.0,899,22.0
663,4469725,F,40,842928,건강식품,영양제,일반비타민,솔가,43300,1,11216,2.0,3781,5.0
664,4507897,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
665,4507897,F,30,630889,건강식품,영양제,유산균/프로바이오틱스,종근당 건강,41900,1,11216,2.0,2025,11.0
666,4507897,F,30,804957,음료,생수,생수,쥬맥스,6000,1,9730,4.0,9703,2.0
667,1373318,F,50,4075,건강식품,영양제,엽산/철분,솔가,45700,1,11216,2.0,105,44.0
668,3185146,F,20,4075,건강식품,영양제,엽산/철분,솔가,45700,1,11216,2.0,105,44.0
669,457047,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
670,2490856,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
671,4582780,F,20,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
672,4582780,F,20,826313,음료,생수,생수,웅진식품,4200,1,9730,4.0,9703,2.0
673,3068850,M,30,4075,건강식품,영양제,엽산/철분,솔가,47800,15,11216,2.0,105,44.0
674,2810091,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,2,11216,2.0,105,44.0
675,2987565,F,20,4075,건강식품,영양제,엽산/철분,솔가,45700,1,11216,2.0,105,44.0
676,297918,F,30,4075,건강식품,영양제,엽산/철분,솔가,45700,1,11216,2.0,105,44.0
677,297918,F,30,467538,건강식품,영양제,유산균/프로바이오틱스,종근당건강,53900,1,11216,2.0,2025,11.0
678,3222170,F,40,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
679,4738355,F,40,4075,건강식품,영양제,엽산/철분,솔가,44400,1,11216,2.0,105,44.0
680,4958514,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
681,3420134,M,30,4075,건강식품,영양제,엽산/철분,솔가,44400,1,11216,2.0,105,44.0
682,6364989,F,40,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
683,3395866,F,40,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
684,386170,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
685,287854,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
686,128879,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
687,235570,F,30,4075,건강식품,영양제,엽산/철분,솔가,47800,1,11216,2.0,105,44.0
688,235570,F,30,336852,건강식품,영양제,영양제세트,세노비스,53200,1,11216,2.0,249,36.0
689,235570,F,30,619246,건강식품,영양제,유산균/프로바이오틱스,한미메디케어,6900,2,11216,2.0,2025,11.0
690,235570,F,30,765617,건강식품,건강보조식품,다이어트보조식품,종근당,39900,1,4778,7.0,4346,4.0
691,235570,F,30,841231,건강식품,건강진액,채소즙,자연의품격,490,30,6022,6.0,2235,10.0
692,235570,F,30,841231,건강식품,건강진액,채소즙,자연의품격,490,30,6022,6.0,2235,10.0
693,235570,F,30,845638,건강식품,건강보조식품,다이어트보조식품,녹십자,6900,2,4778,7.0,4346,4.0
694,235570,F,30,845638,건강식품,건강보조식품,다이어트보조식품,녹십자,6900,2,4778,7.0,4346,4.0
695,235570,F,30,845638,건강식품,건강보조식품,다이어트보조식품,녹십자,6900,2,4778,7.0,4346,4.0
696,235570,F,30,845638,건강식품,건강보조식품,다이어트보조식품,녹십자,6900,1,4778,7.0,4346,4.0
697,235570,F,30,845638,건강식품,건강보조식품,다이어트보조식품,녹십자,6900,1,4778,7.0,4346,4.0
698,4102713,F,40,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
699,4102713,F,40,6859,건강식품,건강보조식품,다이어트보조식품,롯데식품관,4900,3,4778,7.0,4346,4.0
700,2615516,F,60,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
701,897440,M,30,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
702,3015902,F,30,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
703,1352984,M,30,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
704,2772002,F,50,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
705,5501214,F,30,4123,건강식품,건강보조식품,미용보조식품,유한메디카,47500,1,4778,7.0,369,31.0
706,109743,F,60,4126,냉동식품,냉동간편식,냉동디저트,브레드샵,2500,2,9912,3.0,13,64.0
707,4451358,F,40,4126,냉동식품,냉동간편식,냉동디저트,브레드샵,2500,3,9912,3.0,13,64.0
708,4451358,F,40,4126,냉동식품,냉동간편식,냉동디저트,브레드샵,2500,3,9912,3.0,13,64.0
709,1554414,F,40,4126,냉동식품,냉동간편식,냉동디저트,브레드샵,2500,1,9912,3.0,13,64.0
710,3561571,F,40,4126,냉동식품,냉동간편식,냉동디저트,브레드샵,2500,4,9912,3.0,13,64.0
711,864752,F,30,4237,건강식품,영양제,자연유래영양제,종근당,6900,3,11216,2.0,204,39.0
712,864752,F,30,830595,건강식품,홍삼/인삼가공식품,홍삼액,정관장.,43900,1,4416,8.0,1422,15.0
713,1796919,F,40,4237,건강식품,영양제,자연유래영양제,종근당,6900,1,11216,2.0,204,39.0
714,1722920,F,30,4237,건강식품,영양제,자연유래영양제,종근당,6900,1,11216,2.0,204,39.0
715,5521416,F,40,4237,건강식품,영양제,자연유래영양제,종근당,6900,1,11216,2.0,204,39.0
716,5521416,F,40,749664,과일,국산과일,사과,초록마을,50000,1,2143,10.0,266,33.0
717,6440779,F,30,4260,과일,국산과일,메론,총각네,45900,1,2143,10.0,19,58.5
718,6440779,F,30,4260,과일,국산과일,메론,총각네,45900,1,2143,10.0,19,58.5
719,6440779,F,30,7967,과일,국산과일,배,푸르젠,42900,1,2143,10.0,90,46.0
720,3514040,F,20,4260,과일,국산과일,메론,총각네,45900,1,2143,10.0,19,58.5
721,1793353,F,20,4260,과일,국산과일,메론,총각네,45900,1,2143,10.0,19,58.5
722,2983395,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
723,2983395,F,30,128130,건강식품,건강진액,혼합즙,굿베이스,40000,1,6022,6.0,1222,17.0
724,2983395,F,30,729567,건강식품,영양제,일반비타민,레모나,2800,7,11216,2.0,3781,5.0
725,2983395,F,30,729567,건강식품,영양제,일반비타민,레모나,2800,5,11216,2.0,3781,5.0
726,2983395,F,30,729567,건강식품,영양제,일반비타민,레모나,2800,10,11216,2.0,3781,5.0
727,1448570,F,50,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
728,4703477,F,50,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
729,5358544,M,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
730,5358544,M,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
731,3381968,F,30,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
732,6038019,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
733,3764869,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
734,3123840,F,20,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
735,3123840,F,20,816627,건강식품,영양제,일반비타민,고려은단,39900,1,11216,2.0,3781,5.0
736,3123840,F,20,834791,음료,두유,일반두유,밥스누,41800,1,997,11.0,994,21.0
737,3054325,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
738,3054325,F,40,777847,음료,두유,일반두유,연세두유,39800,1,997,11.0,994,21.0
739,5790642,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
740,5815692,F,30,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
741,5367232,F,60,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
742,5367232,F,60,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
743,1444459,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
744,1294171,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
745,1305506,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
746,4333067,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
747,69461,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
748,45513,M,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
749,45513,M,30,822770,건강식품,건강진액,과일즙,경북대학교 포도마을,39900,1,6022,6.0,2294,9.0
750,1373436,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
751,1656682,F,20,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
752,3079772,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
753,6565320,F,50,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
754,6565320,F,50,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
755,2698988,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,2,6022,6.0,2294,9.0
756,4506527,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
757,5955742,F,30,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
758,5955742,F,30,798594,건강식품,영양제,유산균/프로바이오틱스,종근당건강,41900,1,11216,2.0,2025,11.0
759,237033,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
760,4149529,F,50,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
761,6091538,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
762,6389368,F,50,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
763,6389368,F,50,715597,과일,견과류,기타견과류,넛츠피아,41900,1,8893,5.0,1947,12.0
764,3794463,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
765,3794463,F,30,695176,건강식품,건강보조식품,다이어트보조식품,미스터네이처,48000,1,4778,7.0,4346,4.0
766,5066254,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
767,14325,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
768,14325,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
769,1129985,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
770,4580952,F,50,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
771,4580952,F,50,826313,음료,생수,생수,웅진식품,4200,8,9730,4.0,9703,2.0
772,4580952,F,50,826313,음료,생수,생수,웅진식품,4200,8,9730,4.0,9703,2.0
773,2044673,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
774,2044673,F,40,746657,과일,견과류,혼합견과,산과들에,44900,1,8893,5.0,3562,6.0
775,6434368,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
776,5942981,F,20,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
777,5381338,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
778,517355,F,30,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
779,1687086,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
780,6183733,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
781,6547584,F,40,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,39900,1,6022,6.0,2294,9.0
782,2640334,F,30,4338,건강식품,건강진액,과일즙,김재식 헬스푸드,41900,1,6022,6.0,2294,9.0
783,1585532,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
784,6014884,F,30,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
785,6014884,F,30,457477,건강식품,영양제,일반비타민,지앤씨,43000,1,11216,2.0,3781,5.0
786,6014884,F,30,831618,건강식품,건강진액,채소즙,올즙,39900,1,6022,6.0,2235,10.0
787,6014884,F,30,831618,건강식품,건강진액,채소즙,올즙,39900,1,6022,6.0,2235,10.0
788,5975901,F,40,4338,건강식품,건강진액,과일즙,경북대학교 포도마을,41900,1,6022,6.0,2294,9.0
789,5975901,F,40,749517,건강식품,건강진액,과일즙,산지애,39900,1,6022,6.0,2294,9.0
790,5975901,F,40,749517,건강식품,건강진액,과일즙,산지애,39900,1,6022,6.0,2294,9.0
791,3440466,F,40,4407,과일,견과류,아몬드,넛츠팜,6900,1,8893,5.0,1074,19.0
792,3440466,F,40,242639,과일,견과류,기타견과류,넛츠팜,4900,1,8893,5.0,1947,12.0
793,1508146,F,40,4407,과일,견과류,아몬드,넛츠팜,6900,1,8893,5.0,1074,19.0
794,1508146,F,40,242417,과일,견과류,땅콩,넛츠팜,6500,1,8893,5.0,257,34.0
795,3038298,F,50,4407,과일,견과류,아몬드,넛츠팜,6900,1,8893,5.0,1074,19.0
796,1584789,F,30,4641,과일,국산과일,배,푸른들,45900,1,2143,10.0,90,46.0
797,923260,M,40,4641,과일,국산과일,배,푸른들,45900,1,2143,10.0,90,46.0
798,923260,M,40,4641,과일,국산과일,배,푸른들,45900,1,2143,10.0,90,46.0
799,2572874,F,40,4641,과일,국산과일,배,푸른들,45900,1,2143,10.0,90,46.0
800,2572874,F,40,642363,냉장식품,포장반찬,김치류,이종임 김치,40900,1,2451,9.0,2339,7.0
801,33833,M,50,4641,과일,국산과일,배,푸른들,45900,1,2143,10.0,90,46.0
802,33833,M,50,655435,과일,국산과일,사과,명절명가,53900,1,2143,10.0,266,33.0
803,33833,M,50,655435,과일,국산과일,사과,명절명가,53900,1,2143,10.0,266,33.0
804,5067541,M,30,4709,건강식품,건강진액,과일즙,지엠에스,50400,1,6022,6.0,2294,9.0
805,5067541,M,30,721757,건강식품,건강보조식품,다이어트보조식품,그린몬스터,46900,1,4778,7.0,4346,4.0
806,4508472,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
807,4179916,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
808,4179916,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
809,4179916,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
810,4179916,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
811,4179916,F,30,763063,건강식품,영양제,일반비타민,고려은단,49900,1,11216,2.0,3781,5.0
812,4442333,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
813,4442333,F,30,811393,건강식품,건강진액,과일즙,굿베이스,40800,1,6022,6.0,2294,9.0
814,4297300,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
815,6398785,F,40,4862,건강식품,건강진액,채소즙,굿베이스,50150,2,6022,6.0,2235,10.0
816,6398785,F,40,74663,건강식품,홍삼/인삼가공식품,홍삼액,굿베이스,45050,1,4416,8.0,1422,15.0
817,1858217,F,50,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
818,3615949,F,40,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
819,3615949,F,40,836971,냉장식품,포장반찬,김치류,홍진경의 더김치,52900,1,2451,9.0,2339,7.0
820,3615949,F,40,840631,냉장식품,포장반찬,김치류,홍진경의 더김치,45900,1,2451,9.0,2339,7.0
821,3615949,F,40,840631,냉장식품,포장반찬,김치류,홍진경의 더김치,40900,1,2451,9.0,2339,7.0
822,5032381,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
823,5032381,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
824,543195,F,50,4862,건강식품,건강진액,채소즙,굿베이스,50150,2,6022,6.0,2235,10.0
825,543195,F,50,4862,건강식품,건강진액,채소즙,굿베이스,50150,2,6022,6.0,2235,10.0
826,2892345,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
827,2892345,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
828,2892345,F,30,816627,건강식품,영양제,일반비타민,고려은단,39900,1,11216,2.0,3781,5.0
829,2892345,F,30,816627,건강식품,영양제,일반비타민,고려은단,39900,1,11216,2.0,3781,5.0
830,1611256,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
831,4650724,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
832,4650724,F,30,630889,건강식품,영양제,유산균/프로바이오틱스,종근당 건강,41500,1,11216,2.0,2025,11.0
833,4322104,M,20,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
834,4322104,M,20,389769,음료,기능성음료,한방음료,굿베이스,47700,1,665,12.0,116,43.0
835,4322104,M,20,751921,건강식품,건강진액,채소즙,굿베이스,48450,1,6022,6.0,2235,10.0
836,2617466,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
837,1496233,F,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
838,1496233,F,30,811393,건강식품,건강진액,과일즙,굿베이스,40800,1,6022,6.0,2294,9.0
839,2868366,F,40,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
840,2868366,F,40,128172,건강식품,건강진액,혼합즙,굿베이스,49000,1,6022,6.0,1222,17.0
841,2411913,F,40,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
842,2411913,F,40,211535,건강식품,영양제,기타영양제,지앤씨,44800,1,11216,2.0,2331,8.0
843,2411913,F,40,811393,건강식품,건강진액,과일즙,굿베이스,40800,1,6022,6.0,2294,9.0
844,749378,M,30,4862,건강식품,건강진액,채소즙,굿베이스,50150,1,6022,6.0,2235,10.0
845,5997918,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
846,1902266,F,30,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
847,1902266,F,30,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
848,417311,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
849,417311,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
850,417311,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
851,417311,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
852,417311,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
853,417311,F,40,15380,건강식품,영양제,자연유래영양제,웰플러스,46500,1,11216,2.0,204,39.0
854,5411289,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
855,4509821,F,20,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
856,876324,F,30,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
857,876324,F,30,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
858,3536844,M,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
859,4162858,F,30,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
860,6246370,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
861,1364358,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
862,5382465,F,40,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
863,3191929,F,40,4944,음료,두유,일반두유,연세우유,42900,2,997,11.0,994,21.0
864,4865854,F,30,4944,음료,두유,일반두유,연세우유,42900,1,997,11.0,994,21.0
865,4865854,F,30,202783,음료,생수,생수,쥬맥스,6600,2,9730,4.0,9703,2.0
866,2854397,F,50,4971,건강식품,홍삼/인삼가공식품,홍삼액,굿베이스,47600,1,4416,8.0,1422,15.0
867,2854397,F,50,4971,건강식품,홍삼/인삼가공식품,홍삼액,굿베이스,47600,1,4416,8.0,1422,15.0
868,5376398,F,30,4971,건강식품,홍삼/인삼가공식품,홍삼액,굿베이스,47600,1,4416,8.0,1422,15.0
869,5376398,F,30,751921,건강식품,건강진액,채소즙,굿베이스,48450,1,6022,6.0,2235,10.0
870,5376398,F,30,751921,건강식품,건강진액,채소즙,굿베이스,48450,1,6022,6.0,2235,10.0
871,104901,F,30,4971,건강식품,홍삼/인삼가공식품,홍삼액,굿베이스,47600,2,4416,8.0,1422,15.0
872,3531812,F,40,5044,과일,국산과일,토마토,초록마을,4500,2,2143,10.0,43,51.0
873,3531812,F,40,5044,과일,국산과일,토마토,초록마을,4500,1,2143,10.0,43,51.0
874,3531812,F,40,12363,냉동식품,냉동간편식,냉동국탕류,올가홀푸드,4600,3,9912,3.0,1079,18.0
875,3531812,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2350,1,14420,1.0,13983,1.0
876,2466705,M,30,5044,과일,국산과일,토마토,초록마을,3200,2,2143,10.0,43,51.0
877,2466705,M,30,5051,과일,국산과일,토마토,초록마을,6900,2,2143,10.0,43,51.0
878,2466705,M,30,5051,과일,국산과일,토마토,초록마을,6900,1,2143,10.0,43,51.0
879,6577044,F,40,5044,과일,국산과일,토마토,초록마을,5500,2,2143,10.0,43,51.0
880,6577044,F,40,5044,과일,국산과일,토마토,초록마을,5500,2,2143,10.0,43,51.0
881,3290745,F,40,5044,과일,국산과일,토마토,초록마을,3200,2,2143,10.0,43,51.0
882,5654895,F,40,5051,과일,국산과일,토마토,초록마을,6900,1,2143,10.0,43,51.0
883,5654895,F,40,624709,음료,생수,생수,쥬맥스,6000,1,9730,4.0,9703,2.0
884,5654895,F,40,624709,음료,생수,생수,쥬맥스,6000,1,9730,4.0,9703,2.0
885,5654895,F,40,630889,건강식품,영양제,유산균/프로바이오틱스,종근당 건강,41500,1,11216,2.0,2025,11.0
886,5654895,F,40,630889,건강식품,영양제,유산균/프로바이오틱스,종근당 건강,41500,1,11216,2.0,2025,11.0
887,5654895,F,40,636059,과일,국산과일,토마토,초록마을,6900,1,2143,10.0,43,51.0
888,5654895,F,40,722916,냉동식품,냉동간편식,냉동만두,맑은농가,6300,1,9912,3.0,639,26.0
889,5654895,F,40,754066,냉장식품,포장반찬,김치류,초록마을,6400,2,2451,9.0,2339,7.0
890,5654895,F,40,754188,과일,국산과일,사과,초록마을,5900,1,2143,10.0,266,33.0
891,5654895,F,40,754188,과일,국산과일,사과,초록마을,5900,1,2143,10.0,266,33.0
892,5654895,F,40,754192,과일,국산과일,사과,초록마을,6900,1,2143,10.0,266,33.0
893,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
894,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
895,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
896,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
897,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
898,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
899,5654895,F,40,758774,냉장식품,포장반찬,절임반찬,믿음간장게장,49000,1,2451,9.0,80,47.0
900,5654895,F,40,781758,과일,국산과일,방울토마토,초록마을,5000,1,2143,10.0,123,42.0
901,5654895,F,40,781758,과일,국산과일,방울토마토,초록마을,5000,1,2143,10.0,123,42.0
902,5654895,F,40,781758,과일,국산과일,방울토마토,초록마을,5000,1,2143,10.0,123,42.0
903,5654895,F,40,804957,음료,생수,생수,쥬맥스,6000,2,9730,4.0,9703,2.0
904,5654895,F,40,804957,음료,생수,생수,쥬맥스,6000,2,9730,4.0,9703,2.0
905,5654895,F,40,810976,축산물,닭고기류,삼계탕용닭,하림,5900,1,14420,1.0,414,29.0
906,5654895,F,40,812271,축산물,닭고기류,닭윗날개(봉),하림,6500,1,14420,1.0,4,70.0
907,5654895,F,40,812271,축산물,닭고기류,닭윗날개(봉),하림,6500,3,14420,1.0,4,70.0
908,5654895,F,40,822503,음료,두유,일반두유,롯데식품관,47900,1,997,11.0,994,21.0
909,5654895,F,40,831618,건강식품,건강진액,채소즙,올즙,39900,1,6022,6.0,2235,10.0
910,5654895,F,40,831618,건강식품,건강진액,채소즙,올즙,39900,1,6022,6.0,2235,10.0
911,5654895,F,40,831618,건강식품,건강진액,채소즙,올즙,39900,1,6022,6.0,2235,10.0
912,5654895,F,40,833009,냉동식품,냉동간편식,냉동국탕류,부산어묵,5200,2,9912,3.0,1079,18.0
913,5654895,F,40,833009,냉동식품,냉동간편식,냉동국탕류,부산어묵,5200,2,9912,3.0,1079,18.0
914,373873,F,40,5051,과일,국산과일,토마토,초록마을,6900,1,2143,10.0,43,51.0
915,373873,F,40,684202,건강식품,건강진액,채소즙,자연의품격,54800,1,6022,6.0,2235,10.0
916,373873,F,40,834791,음료,두유,일반두유,밥스누,41800,1,997,11.0,994,21.0
917,5711164,M,30,5051,과일,국산과일,토마토,초록마을,6900,1,2143,10.0,43,51.0
918,5711164,M,30,781758,과일,국산과일,방울토마토,초록마을,5000,1,2143,10.0,123,42.0
