index,user_id,user_gender,user_age,item_code,category,sub1_category,sub2_category,item_brand,buy_price,buy_count
4216,6566607,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,8
4217,6566607,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,5
4218,6566607,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,7
4219,5160455,F,30,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,10
4220,4152550,F,30,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,7
4221,4451702,F,50,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,10
4222,4451702,F,50,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,10
4223,4451702,F,50,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,3
4224,4451702,F,50,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,3
4225,4451702,F,50,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,3
4226,4451702,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,10
4227,1489956,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,20
4228,1489956,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,20
4229,1432931,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,10
4230,1432931,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,10
4231,1952054,F,40,141860,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1390,20
4232,2487267,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4233,2487267,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4234,2487267,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4235,2487267,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4236,2487267,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4237,2487267,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4238,2487267,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,3
4239,2487267,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,3
4240,2487267,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,3
4241,5262533,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4242,5262533,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4243,5262533,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4244,5262533,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,6
4245,5262533,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,6
4246,5262533,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,6
4247,5262533,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,6
4248,5262533,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,6
4249,5262533,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,6
4250,3084191,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,10
4251,3084191,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,10
4252,3084191,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,10
4253,3084191,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,2
4254,3084191,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,2
4255,3084191,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,2
4256,6227946,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,4
4257,6227946,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,14
4258,6227946,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,7
4259,2701818,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4260,2701818,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4261,2701818,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4262,2701818,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4263,2701818,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4264,2701818,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4265,2701818,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,10
4266,2701818,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,10
4267,4330538,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4268,4330538,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4269,4330538,F,30,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,10
4270,4330538,F,30,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,10
4271,3105820,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,4
4272,3105820,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,4
4273,3105820,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,4
4274,4266724,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4275,4266724,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4276,4266724,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4277,4266724,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,10
4278,4266724,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,10
4279,1633560,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4280,1633560,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,3
4281,1633560,F,20,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4282,3614046,F,50,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4283,3614046,F,50,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4284,3614046,F,50,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,6
4285,3614046,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,1
4286,3614046,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,1
4287,3614046,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,1
4288,3614046,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,1
4289,3614046,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,1
4290,3614046,F,50,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,1
4291,6306961,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,12
4292,6306961,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,12
4293,6306961,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,12
4294,1170639,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4295,1170639,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,5
4296,4828619,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,20
4297,4828619,F,40,415894,냉장식품,포장반찬,김치류,홍진경의 더김치,39900,1
4298,4828619,F,40,571487,건강식품,건강보조식품,다이어트보조식품,그린몬스터,54900,1
4299,4828619,F,40,621682,건강식품,영양제,유산균/프로바이오틱스,씨제이제일제당,45900,2
4300,4828619,F,40,633929,냉동식품,냉동간편식,냉동만두,굽네몰,2100,5
4301,4582922,M,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,30
4302,4582922,M,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,30
4303,4582922,M,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,30
4304,1526402,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,3
4305,1526402,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,4
4306,1526402,F,30,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,3
4307,1526402,F,30,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,3
4308,1526402,F,30,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,3
4309,1526402,F,30,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,3
4310,6324098,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,7
4311,6324098,F,30,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,7
4312,4377786,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,3
4313,4377786,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,2
4314,4377786,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,2
4315,4377786,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,4
4316,969050,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4317,969050,F,40,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,1
4318,969050,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,2
4319,969050,F,40,218648,건강식품,영양제,기타영양제,롯데헬스원,1090,1
4320,969050,F,40,380563,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,1600,5
4321,2834757,F,50,142459,건강식품,건강보조식품,다이어트보조식품,롯데헬스원,890,10
4322,6070654,F,40,143426,냉동식품,냉동간편식,냉동만두,굽네몰,3300,1
4323,6070654,F,40,143473,냉동식품,냉동간편식,냉동만두,굽네몰,3300,1
4324,6070654,F,40,630224,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4325,2040544,F,40,143449,냉동식품,냉동간편식,냉동만두,굽네몰,2100,6
4326,1527596,F,40,143449,냉동식품,냉동간편식,냉동만두,굽네몰,2100,1
4327,1527596,F,40,633929,냉동식품,냉동간편식,냉동만두,굽네몰,2100,1
4328,3090905,F,30,143449,냉동식품,냉동간편식,냉동만두,굽네몰,2100,5
4329,3090905,F,30,633926,냉동식품,냉동간편식,냉동만두,굽네몰,3900,2
4330,3090905,F,30,633926,냉동식품,냉동간편식,냉동만두,굽네몰,3900,2
4331,6276761,F,40,143501,축산물,닭고기류,닭가슴살,굽네몰,2900,3
4332,6276761,F,40,143643,축산물,닭고기류,닭가슴살,굽네몰,2900,4
4333,6276761,F,40,143650,축산물,닭고기류,닭가슴살,굽네몰,2900,4
4334,6276761,F,40,143660,축산물,닭고기류,닭가슴살,굽네몰,2900,3
4335,3048632,F,40,143501,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4336,3048632,F,40,143643,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4337,3048632,F,40,143650,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4338,3048632,F,40,143660,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4339,3180971,F,30,143501,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4340,3180971,F,30,143643,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4341,3180971,F,30,143650,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4342,3180971,F,30,143660,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4343,2065035,F,30,143501,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4344,1103244,F,40,143643,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4345,1103244,F,40,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4346,1103244,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1
4347,1103244,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1
4348,1103244,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1
4349,1103244,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1
4350,1103244,F,40,822854,축산물,닭고기류,닭가슴살,아임닭,1950,1
4351,6418958,F,40,143643,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4352,6418958,F,40,211824,냉동식품,냉동간편식,기타냉동간편식,바른씨,6900,2
4353,6418958,F,40,387596,냉동식품,냉동간편식,기타냉동간편식,본죽,3600,3
4354,6418958,F,40,630224,축산물,닭고기류,닭가슴살,굽네몰,3900,2
4355,6418958,F,40,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,2
4356,5944597,F,40,143650,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4357,5944597,F,40,573659,축산물,닭고기류,닭가슴살,굽네몰,5100,1
4358,5944597,F,40,630871,축산물,닭고기류,닭가슴살,굽네몰,5100,1
4359,1625422,F,30,143650,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4360,1625422,F,30,143660,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4361,1625422,F,30,573659,축산물,닭고기류,닭가슴살,굽네몰,3900,2
4362,5184926,F,40,143650,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4363,5899862,F,30,143650,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4364,5899862,F,30,143660,축산물,닭고기류,닭가슴살,굽네몰,3200,2
4365,5899862,F,30,630224,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4366,5899862,F,30,630224,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4367,5899862,F,30,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,3
4368,5899862,F,30,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4369,5899862,F,30,633992,축산물,닭고기류,닭가슴살,굽네몰,1700,5
4370,3709432,F,30,143650,축산물,닭고기류,닭가슴살,굽네몰,3900,2
4371,3709432,F,30,320972,축산물,닭고기류,닭가슴살,굽네몰,3800,3
4372,3709432,F,30,630222,축산물,닭고기류,닭가슴살,굽네몰,4900,1
4373,3709432,F,30,630222,축산물,닭고기류,닭가슴살,굽네몰,4900,1
4374,3709432,F,30,630222,축산물,닭고기류,닭가슴살,굽네몰,4900,2
4375,3709432,F,30,630222,축산물,닭고기류,닭가슴살,굽네몰,3900,2
4376,3709432,F,30,630222,축산물,닭고기류,닭가슴살,굽네몰,5400,1
4377,3709432,F,30,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,3
4378,3709432,F,30,633992,축산물,닭고기류,닭가슴살,굽네몰,1700,5
4379,3709432,F,30,633992,축산물,닭고기류,닭가슴살,굽네몰,1700,2
4380,3709432,F,30,694604,건강식품,건강보조식품,다이어트보조식품,미스터네이처,46000,1
4381,3709432,F,30,725680,축산물,닭고기류,닭가슴살,맛있닭,1500,2
4382,3709432,F,30,736772,축산물,닭고기류,닭가슴살,더프레시,3600,5
4383,3709432,F,30,736772,축산물,닭고기류,닭가슴살,더프레시,3600,3
4384,3709432,F,30,736773,축산물,닭고기류,닭가슴살,더프레시,3900,3
4385,3709432,F,30,736774,축산물,닭고기류,닭가슴살,더프레시,3600,2
4386,3709432,F,30,768368,축산물,닭고기류,닭가슴살,맛있닭,1800,1
4387,3709432,F,30,768373,축산물,닭고기류,닭가슴살,맛있닭,1900,2
4388,3709432,F,30,818077,건강식품,건강보조식품,미용보조식품,안국건강,46900,1
4389,3709432,F,30,833340,축산물,닭고기류,닭가슴살,아임닭,2350,5
4390,3709432,F,30,833340,축산물,닭고기류,닭가슴살,아임닭,2350,5
4391,5306379,F,30,143650,축산물,닭고기류,닭가슴살,굽네몰,3200,2
4392,5306379,F,30,143660,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4393,5306379,F,30,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,7
4394,5306379,F,30,758096,건강식품,건강보조식품,미용보조식품,하나마이,39900,1
4395,6466440,F,30,143650,축산물,닭고기류,닭가슴살,굽네몰,2900,2
4396,6466440,F,30,320972,축산물,닭고기류,닭가슴살,굽네몰,2900,2
4397,297630,F,40,143650,축산물,닭고기류,닭가슴살,굽네몰,2900,1
4398,297630,F,40,143660,축산물,닭고기류,닭가슴살,굽네몰,2900,1
4399,6177466,F,40,143660,축산물,닭고기류,닭가슴살,굽네몰,3200,1
4400,6177466,F,40,630222,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4401,5551159,F,30,143660,축산물,닭고기류,닭가슴살,굽네몰,2900,1
4402,6035702,F,40,144123,건강식품,홍삼/인삼가공식품,홍삼액,농협홍삼한삼인,45000,1
4403,6035702,F,40,819710,건강식품,홍삼/인삼가공식품,홍삼정/분말/환,농협홍삼한삼인,39900,1
4404,2531446,F,40,145011,과일,국산과일,기타국산과일류,썬리치,44800,1
4405,5503312,F,40,145012,과일,국산과일,기타국산과일류,썬리치,39900,1
4406,4154576,F,40,145986,과일,견과류,기타견과류,마루넛,4300,2
4407,4154576,F,40,145990,과일,견과류,기타견과류,마루넛,3400,1
4408,5538704,F,40,145988,과일,견과류,기타견과류,마루넛,2400,1
4409,6409692,M,30,145988,과일,견과류,기타견과류,마루넛,2400,1
4410,5969507,M,50,145991,과일,견과류,기타견과류,마루넛,3900,2
4411,5969507,M,50,499571,냉장식품,포장반찬,김치류,씨제이프레시웨이,4700,5
4412,1772151,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4413,1772151,F,40,655187,음료,생수,생수,네슬레,5280,1
4414,2364842,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4415,2513484,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4416,4959239,M,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4417,4959239,M,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4418,4959239,M,40,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,1
4419,1030168,M,50,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4420,371462,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4421,4708931,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4422,1583086,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4423,1583086,F,20,605088,건강식품,영양제,일반비타민,고려은단,39400,1
4424,1583086,F,20,804957,음료,생수,생수,쥬맥스,6000,1
4425,1583086,F,20,804957,음료,생수,생수,쥬맥스,6000,1
4426,6506390,M,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4427,1912618,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4428,2165496,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4429,2165496,F,30,826313,음료,생수,생수,웅진식품,4200,1
4430,1189537,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4431,2458118,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4432,2585743,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4433,4010246,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4434,1121402,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4435,2760276,M,60,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4436,2760276,M,60,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4437,3568689,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4438,5796292,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4439,5796292,F,40,324420,건강식품,건강진액,혼합즙,서울약사신협,5000,1
4440,5796292,F,40,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,2
4441,5796221,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4442,5796221,F,30,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,1
4443,847885,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4444,5775182,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4445,909592,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4446,2861624,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4447,2861624,F,40,324420,건강식품,건강진액,혼합즙,서울약사신협,5000,1
4448,2000541,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4449,6319415,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4450,3149376,M,30,146604,건강식품,건강진액,혼합즙,[서울약사신협],2500,1
4451,1594949,F,50,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4452,3953998,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4453,5015609,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4454,3771615,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4455,3771615,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4456,3771615,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4457,501715,M,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4458,501715,M,20,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,1
4459,1764962,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4460,1764962,F,20,826313,음료,생수,생수,웅진식품,4200,1
4461,1764962,F,20,826313,음료,생수,생수,웅진식품,4200,1
4462,1764962,F,20,828359,음료,생수,생수,풀무원,3900,1
4463,5764808,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4464,1619079,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4465,1426198,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4466,1426198,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4467,4663369,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4468,4663369,F,30,834791,음료,두유,일반두유,밥스누,41800,1
4469,6103197,M,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4470,3703558,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4471,683134,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4472,3680824,M,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4473,3680824,M,20,804957,음료,생수,생수,쥬맥스,6000,2
4474,3637472,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4475,4602969,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4476,4766493,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4477,4766493,F,40,630871,축산물,닭고기류,닭가슴살,굽네몰,3900,1
4478,5142741,F,50,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4479,5142741,F,50,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4480,5617428,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4481,5755721,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4482,5755721,F,20,793581,건강식품,건강진액,발효원액,보뚜슈퍼푸드,3300,1
4483,6542558,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4484,5607161,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4485,3200372,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4486,3200372,F,30,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,1
4487,1904853,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4488,4132535,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4489,1417034,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4490,2955557,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4491,2955557,F,40,630889,건강식품,영양제,유산균/프로바이오틱스,종근당 건강,41500,1
4492,333139,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4493,333139,F,40,826313,음료,생수,생수,웅진식품,4200,1
4494,5384188,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4495,3828973,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4496,3828973,F,30,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,1
4497,6546534,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4498,1808475,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4499,1886724,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4500,460126,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4501,3576917,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4502,5300671,M,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4503,5300671,M,30,324420,건강식품,건강진액,혼합즙,서울약사신협,5000,1
4504,5300671,M,30,325798,건강식품,건강진액,혼합즙,서울약사신협,5500,1
4505,4970648,F,20,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4506,5625914,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4507,2279038,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4508,4467886,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4509,3910584,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4510,3910584,F,30,499565,냉장식품,포장반찬,김치류,씨제이프레시웨이,3300,2
4511,3910584,F,30,499565,냉장식품,포장반찬,김치류,씨제이프레시웨이,3300,2
4512,3910584,F,30,833515,과일,견과류,호두,그린너트,6900,1
4513,3416632,M,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4514,3932509,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4515,1260206,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4516,622647,F,40,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4517,622647,F,40,466159,과일,견과류,기타견과류,산과들에,53900,1
4518,4296579,F,30,146604,건강식품,건강진액,혼합즙,서울약사신협,2500,1
4519,1606545,F,60,146943,건강식품,건강진액,과일즙,자연의품격,500,2
4520,1606545,F,60,810406,건강식품,건강진액,과일즙,자연의품격,500,5
4521,1606545,F,60,841244,건강식품,건강진액,혼합즙,자연의품격,470,2
4522,1606545,F,60,841245,건강식품,건강진액,채소즙,자연의품격,490,13
4523,5000422,M,30,146943,건강식품,건강진액,과일즙,자연의품격,500,10
4524,621725,F,30,146943,건강식품,건강진액,과일즙,자연의품격,500,2
4525,621725,F,30,680018,과일,견과류,잣,산과들에,690,1
4526,621725,F,30,798365,과일,견과류,혼합견과,썬넛트,490,1
4527,1174878,F,40,146974,건강식품,건강진액,과일즙,자연의품격,670,3
4528,1174878,F,40,640039,건강식품,건강진액,과일즙,자연의품격,500,3
4529,1174878,F,40,764050,건강식품,건강진액,채소즙,자연의품격,490,3
4530,1174878,F,40,771422,건강식품,건강진액,혼합즙,자연의품격,600,3
4531,1174878,F,40,810406,건강식품,건강진액,과일즙,자연의품격,500,3
4532,1174878,F,40,841230,건강식품,건강진액,혼합즙,자연의품격,560,3
4533,1174878,F,40,841231,건강식품,건강진액,채소즙,자연의품격,490,3
4534,1174878,F,40,841232,건강식품,건강진액,과일즙,자연의품격,660,3
4535,1174878,F,40,841242,건강식품,건강진액,과일즙,자연의품격,660,3
4536,1174878,F,40,841245,건강식품,건강진액,채소즙,자연의품격,490,3
4537,2233543,F,30,147185,건강식품,건강진액,혼합즙,천호엔케어,47000,1
4538,2233543,F,30,213360,냉동식품,냉동간편식,기타냉동간편식,아워홈,2750,1
4539,3277116,F,30,147185,건강식품,건강진액,혼합즙,천호엔케어,47000,1
